title_original,title_clean,active_since_days,duration_seconds,total_views,views_by_day,view_category_quantile,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,title_tokens,title_lemmas,has_question,has_exclamation,uppercase_ratio,capital_count,swear_word_count
"26 Handy Gadgets You Need At Home || Kitchen, Cleaning And Beauty Gadgets",26 handy gadgets you need at home kitchen cleaning and beauty gadgets,365,900,871191,2386,1,73,13,3,0,0,3,5.615384615384615,1,1,0.6,"['26', 'handy', 'gadgets', 'you', 'need', 'at', 'home', 'kitchen', 'cleaning', 'and', 'beauty', 'gadgets']","['26', 'handy', 'gadget', 'you', 'need', 'at', 'home', 'kitchen', 'cleaning', 'and', 'beauty', 'gadget']",0,0,0.0,11,0
26 Easy Clothes Repair Hacks To Save Your Day,26 easy clothes repair hacks to save your day,365,832,307117,841,0,45,9,0,0,0,2,5.0,1,1,0.4333333333333333,"['26', 'easy', 'clothes', 'repair', 'hacks', 'to', 'save', 'your', 'day']","['26', 'easy', 'clothes', 'repair', 'hack', 'to', 'save', 'your', 'day']",0,0,0.0,8,0
29 Beautiful Slime and Polymer Clay Ideas For Your Family,29 beautiful slime and polymer clay ideas for your family,365,834,5911892,16196,4,57,10,0,0,1,3,5.7,1,1,0.85,"['29', 'beautiful', 'slime', 'and', 'polymer', 'clay', 'ideas', 'for', 'your', 'family']","['29', 'beautiful', 'slime', 'and', 'polymer', 'clay', 'idea', 'for', 'your', 'family']",0,0,0.0,8,0
28 Useful Toilet Hacks Nobody Told You About,28 useful toilet hacks nobody told you about,365,900,356585,976,0,44,8,0,0,0,2,5.5,1,1,0.1333333333333333,"['28', 'useful', 'toilet', 'hacks', 'nobody', 'told', 'you', 'about']","['28', 'useful', 'toilet', 'hack', 'nobody', 'told', 'you', 'about']",0,0,0.0,7,0
29 FANTASTIC SWEET IDEAS AND HACKS,29 fantastic sweet ideas and hacks,365,1020,4852546,13294,3,34,6,0,5,0,1,5.666666666666667,1,1,0.375,"['29', 'fantastic', 'sweet', 'ideas', 'and', 'hacks']","['29', 'fantastic', 'sweet', 'idea', 'and', 'hack']",0,0,0.8333333333333334,27,0
"Home Tips || Kitchen, Bathroom And Bedroom Cleaning Tips And Tricks",home tips kitchen bathroom and bedroom cleaning tips and tricks,365,1020,392416,1075,0,67,11,3,0,0,2,6.090909090909091,0,0,0.0,"['home', 'tips', 'kitchen', 'bathroom', 'and', 'bedroom', 'cleaning', 'tips', 'and', 'tricks']","['home', 'tip', 'kitchen', 'bathroom', 'and', 'bedroom', 'cleaning', 'tip', 'and', 'trick']",0,0,0.0,10,0
"26 Homemade Beauty Treatments || Skin, Makeup, And Hair Hacks",26 homemade beauty treatments skin makeup and hair hacks,365,1020,250688,686,0,61,10,4,0,0,1,6.1,1,1,0.0,"['26', 'homemade', 'beauty', 'treatments', 'skin', 'makeup', 'and', 'hair', 'hacks']","['26', 'homemade', 'beauty', 'treatment', 'skin', 'makeup', 'and', 'hair', 'hack']",0,0,0.0,8,0
27 Hacks All Girls Should Know,27 hacks all girls should know,365,960,1565819,4289,2,30,6,0,0,0,2,5.0,1,1,0.0,"['27', 'hacks', 'all', 'girls', 'should', 'know']","['27', 'hack', 'all', 'girl', 'should', 'know']",0,0,0.0,5,0
"28 Miniature Food Ideas || MINI Pancakes, Mini Burger",28 miniature food ideas mini pancakes mini burger,365,864,1094724,2999,2,53,9,3,1,0,0,5.888888888888889,1,1,0.0,"['28', 'miniature', 'food', 'ideas', 'mini', 'pancakes', 'mini', 'burger']","['28', 'miniature', 'food', 'idea', 'mini', 'pancake', 'mini', 'burger']",0,0,0.1111111111111111,10,0
28 Creative Recipes To Cook Usual Meals In A  Extraordinary Way,28 creative recipes to cook usual meals in a extraordinary way,365,1080,262881,720,0,63,11,0,1,0,3,5.727272727272728,1,1,0.1944444444444444,"['28', 'creative', 'recipes', 'to', 'cook', 'usual', 'meals', 'in', 'a', 'extraordinary', 'way']","['28', 'creative', 'recipe', 'to', 'cook', 'usual', 'meal', 'in', 'a', 'extraordinary', 'way']",0,0,0.09090909090909091,10,0
28 COOKING HACKS FOR LAZY PEOPLE,28 cooking hacks for lazy people,365,900,375100,1027,0,32,6,0,5,0,1,5.333333333333333,1,1,-0.25,"['28', 'cooking', 'hacks', 'for', 'lazy', 'people']","['28', 'cooking', 'hack', 'for', 'lazy', 'people']",0,0,0.8333333333333334,25,0
28 OVERCOMPLICATED CEMENT CRAFTS || AWESOME HOME DECOR,28 overcomplicated cement crafts awesome home decor,365,865,1465414,4014,2,54,8,2,6,0,0,6.75,1,1,1.0,"['28', 'overcomplicated', 'cement', 'crafts', 'awesome', 'home', 'decor']","['28', 'overcomplicated', 'cement', 'craft', 'awesome', 'home', 'decor']",0,0,0.75,43,0
33 HOME DECOR IDEAS FROM OLD FURNITURE AND HOUSEHOLD ITEMS,33 home decor ideas from old furniture and household items,365,875,229590,629,0,58,10,0,9,0,2,5.8,1,1,0.1,"['33', 'home', 'decor', 'ideas', 'from', 'old', 'furniture', 'and', 'household', 'items']","['33', 'home', 'decor', 'idea', 'from', 'old', 'furniture', 'and', 'household', 'item']",0,0,0.9,47,0
"14 Barbie Camping Crafts || DIY Mini Campfire, Grill And Backpack",14 barbie camping crafts diy mini campfire grill and backpack,365,574,678845,1859,1,65,11,3,1,0,1,5.909090909090909,1,1,0.0,"['14', 'barbie', 'camping', 'crafts', 'diy', 'mini', 'campfire', 'grill', 'and', 'backpack']","['14', 'barbie', 'camping', 'craft', 'diy', 'mini', 'campfire', 'grill', 'and', 'backpack']",0,0,0.09090909090909091,11,0
30 AWESOME HAIR HACKS THAT REALLY WORK,30 awesome hair hacks that really work,365,875,1709901,4684,2,38,7,0,6,0,1,5.428571428571429,1,1,0.6,"['30', 'awesome', 'hair', 'hacks', 'that', 'really', 'work']","['30', 'awesome', 'hair', 'hack', 'that', 'really', 'work']",0,0,0.8571428571428571,30,0
28 EASY CLOTHING HACKS THAT WON'T COST YOU A PENNY,28 easy clothing hacks that wont cost you a penny,365,960,277290,759,0,50,10,1,9,0,4,5.0,1,1,0.4333333333333333,"['28', 'easy', 'clothing', 'hacks', 'that', 'wont', 'cost', 'you', 'a', 'penny']","['28', 'easy', 'clothing', 'hack', 'that', 'wont', 'cost', 'you', 'a', 'penny']",0,0,0.9,38,0
30 WAYS TO UPGRADE BORING SUMMER OUTFIT,30 ways to upgrade boring summer outfit,365,1080,336489,921,0,39,7,0,6,0,1,5.571428571428571,1,1,-1.0,"['30', 'ways', 'to', 'upgrade', 'boring', 'summer', 'outfit']","['30', 'way', 'to', 'upgrade', 'boring', 'summer', 'outfit']",0,0,0.8571428571428571,31,0
27 SATISFYING MAKEUP HACKS || BEAUTY HACKS FOR GIRLS,27 satisfying makeup hacks beauty hacks for girls,365,960,577843,1583,1,52,9,2,7,0,1,5.777777777777778,1,1,0.5,"['27', 'satisfying', 'makeup', 'hacks', 'beauty', 'hacks', 'for', 'girls']","['27', 'satisfying', 'makeup', 'hack', 'beauty', 'hack', 'for', 'girl']",0,0,0.7777777777777778,40,0
"33 SATISFYING GLUE GUN, SLIME, CLAY, AND CEMENT LIFE HACKS AND DIYs",33 satisfying glue gun slime clay and cement life hacks and diys,365,853,945002,2589,1,67,12,3,10,0,2,5.583333333333333,1,1,0.5,"['33', 'satisfying', 'glue', 'gun', 'slime', 'clay', 'and', 'cement', 'life', 'hacks', 'and', 'diys']","['33', 'satisfying', 'glue', 'gun', 'slime', 'clay', 'and', 'cement', 'life', 'hack', 'and', 'diys']",0,0,0.8333333333333334,50,0
38 GENIUS HACKS WITH ALOE VERA,38 genius hacks with aloe vera,365,1200,463865,1270,1,30,6,0,5,0,1,5.0,1,1,0.0,"['38', 'genius', 'hacks', 'with', 'aloe', 'vera']","['38', 'genius', 'hack', 'with', 'aloe', 'vera']",0,0,0.8333333333333334,23,0
29 GENIUS HACKS TO MAKE YOUR LIFE SO MUCH EASIER,29 genius hacks to make your life so much easier,365,1020,1425835,3906,2,48,10,0,9,0,3,4.8,1,1,0.2,"['29', 'genius', 'hacks', 'to', 'make', 'your', 'life', 'so', 'much', 'easier']","['29', 'genius', 'hack', 'to', 'make', 'your', 'life', 'so', 'much', 'easier']",0,0,0.9,37,0
26 FUNNY WAYS TO PRANK YOUR FRIENDS,26 funny ways to prank your friends,365,1140,625750,1714,1,35,7,0,6,0,2,5.0,1,1,0.25,"['26', 'funny', 'ways', 'to', 'prank', 'your', 'friends']","['26', 'funny', 'way', 'to', 'prank', 'your', 'friend']",0,0,0.8571428571428571,27,0
25 AWESOME SWEET DECORATION IDEAS,25 awesome sweet decoration ideas,365,1080,898800,2462,1,33,5,0,4,0,0,6.6,1,1,0.675,"['25', 'awesome', 'sweet', 'decoration', 'ideas']","['25', 'awesome', 'sweet', 'decoration', 'idea']",0,0,0.8,27,0
28 CUTE CRAFTS YOU CAN EASILY REPEAT,28 cute crafts you can easily repeat,365,960,294742,807,0,36,7,0,6,0,2,5.142857142857143,1,1,0.4666666666666667,"['28', 'cute', 'crafts', 'you', 'can', 'easily', 'repeat']","['28', 'cute', 'craft', 'you', 'can', 'easily', 'repeat']",0,0,0.8571428571428571,28,0
28 SIMPLE FIXING HACKS THAT WILL SAVE YOUR DAY,28 simple fixing hacks that will save your day,365,900,371067,1016,0,46,9,0,8,0,3,5.111111111111111,1,1,0.0,"['28', 'simple', 'fixing', 'hacks', 'that', 'will', 'save', 'your', 'day']","['28', 'simple', 'fixing', 'hack', 'that', 'will', 'save', 'your', 'day']",0,0,0.8888888888888888,36,0
"28 ECO-FRIENDLY HACKS || ZERO WASTE, REUSE, AND RECYCLE IDEAS",28 ecofriendly hacks zero waste reuse and recycle ideas,365,1020,609864,1670,1,61,10,5,8,0,1,6.1,1,1,-0.2,"['28', 'ecofriendly', 'hacks', 'zero', 'waste', 'reuse', 'and', 'recycle', 'ideas']","['28', 'ecofriendly', 'hack', 'zero', 'waste', 'reuse', 'and', 'recycle', 'idea']",0,0,0.8,45,0
31 SATISFYING IDEAS YOU CAN MAKE AND USE EVERYWHERE,31 satisfying ideas you can make and use everywhere,365,1080,1481677,4059,2,51,9,0,8,0,3,5.666666666666667,1,1,0.5,"['31', 'satisfying', 'ideas', 'you', 'can', 'make', 'and', 'use', 'everywhere']","['31', 'satisfying', 'idea', 'you', 'can', 'make', 'and', 'use', 'everywhere']",0,0,0.8888888888888888,41,0
30 SIMPLE SCHOOL TRICKS THAT WILL CHANGE YOUR LIFE,30 simple school tricks that will change your life,365,1020,319954,876,0,50,9,0,8,0,3,5.555555555555555,1,1,0.0,"['30', 'simple', 'school', 'tricks', 'that', 'will', 'change', 'your', 'life']","['30', 'simple', 'school', 'trick', 'that', 'will', 'change', 'your', 'life']",0,0,0.8888888888888888,40,0
27 TIME-SAVING FRUIT AND VEGETABLE TRICKS,27 timesaving fruit and vegetable tricks,365,880,566634,1552,1,41,6,1,5,0,1,6.833333333333333,1,1,0.0,"['27', 'timesaving', 'fruit', 'and', 'vegetable', 'tricks']","['27', 'timesaving', 'fruit', 'and', 'vegetable', 'trick']",0,0,0.8333333333333334,33,0
28 IMPORTANT SELF-DEFENCE TECHNIQUES FOR WOMEN,28 important selfdefence techniques for women,365,731,1148897,3147,2,46,6,1,5,0,1,7.666666666666667,1,1,0.4,"['28', 'important', 'selfdefence', 'techniques', 'for', 'women']","['28', 'important', 'selfdefence', 'technique', 'for', 'woman']",0,0,0.8333333333333334,38,0
HOME HACKS || REPAIRING TIPS FOR LAZY PEOPLE,home hacks repairing tips for lazy people,365,960,397439,1088,0,44,8,2,7,0,1,5.5,0,0,-0.25,"['home', 'hacks', 'repairing', 'tips', 'for', 'lazy', 'people']","['home', 'hack', 'repairing', 'tip', 'for', 'lazy', 'people']",0,0,0.875,35,0
25 SUMMER DESSERT IDEAS,25 summer dessert ideas,365,960,368094,1008,0,23,4,0,3,0,0,5.75,1,1,0.0,"['25', 'summer', 'dessert', 'ideas']","['25', 'summer', 'dessert', 'idea']",0,0,0.75,18,0
"28 EASY WAYS TO DECORATE DESSERTS AT HOME || COOKIE, CAKE AND CUPCAKE DECOR IDEAS",28 easy ways to decorate desserts at home cookie cake and cupcake decor ideas,365,960,329949,903,0,81,15,3,13,0,3,5.4,1,1,0.4333333333333333,"['28', 'easy', 'ways', 'to', 'decorate', 'desserts', 'at', 'home', 'cookie', 'cake', 'and', 'cupcake', 'decor', 'ideas']","['28', 'easy', 'way', 'to', 'decorate', 'dessert', 'at', 'home', 'cookie', 'cake', 'and', 'cupcake', 'decor', 'idea']",0,0,0.8666666666666667,62,0
25 CLEVER LIFE HACKS YOU NEED TO KNOW,25 clever life hacks you need to know,365,960,1394401,3820,2,37,8,0,7,0,2,4.625,1,1,0.1666666666666666,"['25', 'clever', 'life', 'hacks', 'you', 'need', 'to', 'know']","['25', 'clever', 'life', 'hack', 'you', 'need', 'to', 'know']",0,0,0.875,28,0
27 PERIOD HACKS AND FAILS || GIRLY IDEAS FOR ANY OCCASION,27 period hacks and fails girly ideas for any occasion,365,869,393742,1078,0,57,11,2,9,0,3,5.181818181818182,1,1,-0.5,"['27', 'period', 'hacks', 'and', 'fails', 'girly', 'ideas', 'for', 'any', 'occasion']","['27', 'period', 'hack', 'and', 'fails', 'girly', 'idea', 'for', 'any', 'occasion']",0,0,0.8181818181818182,43,0
26 UNBELIEVABLE WATER TRICKS,26 unbelievable water tricks,365,751,567187,1553,1,28,4,0,3,0,0,7.0,1,1,-0.25,"['26', 'unbelievable', 'water', 'tricks']","['26', 'unbelievable', 'water', 'trick']",0,0,0.75,23,0
28 CRAZY FOOD HACKS YOU WISH YOU KNEW BEFORE,28 crazy food hacks you wish you knew before,365,1080,941473,2579,1,44,9,0,8,0,3,4.888888888888889,1,1,-0.6,"['28', 'crazy', 'food', 'hacks', 'you', 'wish', 'you', 'knew', 'before']","['28', 'crazy', 'food', 'hack', 'you', 'wish', 'you', 'knew', 'before']",0,0,0.8888888888888888,34,0
COMMON OBJECTS UNDER MICROSCOPE || 26 HOME EXPERIMENTS,common objects under microscope 26 home experiments,365,837,481579,1319,1,54,8,2,6,0,1,6.75,1,0,-0.3,"['common', 'objects', 'under', 'microscope', '26', 'home', 'experiments']","['common', 'object', 'under', 'microscope', '26', 'home', 'experiment']",0,0,0.75,43,0
23 LIFE SAVING HACKS EVERY GIRL NEEDS TO KNOW,23 life saving hacks every girl needs to know,365,856,233243,639,0,45,9,0,8,0,1,5.0,1,1,0.0,"['23', 'life', 'saving', 'hacks', 'every', 'girl', 'needs', 'to', 'know']","['23', 'life', 'saving', 'hack', 'every', 'girl', 'need', 'to', 'know']",0,0,0.8888888888888888,35,0
25 COLORFUL DIY IDEAS TO TRY AT HOME,25 colorful diy ideas to try at home,365,960,397517,1089,0,36,8,0,7,0,2,4.5,1,1,0.3,"['25', 'colorful', 'diy', 'ideas', 'to', 'try', 'at', 'home']","['25', 'colorful', 'diy', 'idea', 'to', 'try', 'at', 'home']",0,0,0.875,27,0
22 AWESOME HACKS AND DIYs YOU SHOULD TRY,22 awesome hacks and diys you should try,365,789,4239608,11615,3,40,8,0,6,0,3,5.0,1,1,1.0,"['22', 'awesome', 'hacks', 'and', 'diys', 'you', 'should', 'try']","['22', 'awesome', 'hack', 'and', 'diys', 'you', 'should', 'try']",0,0,0.75,30,0
26 USEFUL HACKS YOU WISH YOU KNEW SOONER,26 useful hacks you wish you knew sooner,365,884,3846716,10538,3,40,8,0,7,0,2,5.0,1,1,0.3,"['26', 'useful', 'hacks', 'you', 'wish', 'you', 'knew', 'sooner']","['26', 'useful', 'hack', 'you', 'wish', 'you', 'knew', 'sooner']",0,0,0.875,31,0
30 PHONE HACKS YOU WILL LOVE,30 phone hacks you will love,365,1200,382057,1046,0,28,6,0,5,0,2,4.666666666666667,1,1,0.5,"['30', 'phone', 'hacks', 'you', 'will', 'love']","['30', 'phone', 'hack', 'you', 'will', 'love']",0,0,0.8333333333333334,21,0
29 SATISFYING IDEAS FOR A BORING DAY,29 satisfying ideas for a boring day,365,1080,376274,1030,0,36,7,0,6,0,2,5.142857142857143,1,1,-0.25,"['29', 'satisfying', 'ideas', 'for', 'a', 'boring', 'day']","['29', 'satisfying', 'idea', 'for', 'a', 'boring', 'day']",0,0,0.8571428571428571,28,0
30 CLAY AND CONCRETE CRAFTS YOU NEED TO KNOW,30 clay and concrete crafts you need to know,365,1200,1558265,4269,2,44,9,0,8,0,3,4.888888888888889,1,1,0.15,"['30', 'clay', 'and', 'concrete', 'crafts', 'you', 'need', 'to', 'know']","['30', 'clay', 'and', 'concrete', 'craft', 'you', 'need', 'to', 'know']",0,0,0.8888888888888888,34,0
25 GENIUS KITCHEN HACKS TO SOLVE ANY PROBLEM,25 genius kitchen hacks to solve any problem,365,818,310448,850,0,44,8,0,7,0,2,5.5,1,1,0.0,"['25', 'genius', 'kitchen', 'hacks', 'to', 'solve', 'any', 'problem']","['25', 'genius', 'kitchen', 'hack', 'to', 'solve', 'any', 'problem']",0,0,0.875,35,0
28 SURPRISING HACKS YOU NEED TO TRY ASAP,28 surprising hacks you need to try asap,365,865,386127,1057,0,40,8,0,7,0,2,5.0,1,1,0.7,"['28', 'surprising', 'hacks', 'you', 'need', 'to', 'try', 'asap']","['28', 'surprising', 'hack', 'you', 'need', 'to', 'try', 'asap']",0,0,0.875,31,0
26 DIY WAYS TO UPGRADE YOUR BORING WALLS || INTERIOR DESIGN HACKS,26 diy ways to upgrade your boring walls interior design hacks,365,900,2635652,7220,3,65,12,2,10,0,2,5.416666666666667,1,1,-1.0,"['26', 'diy', 'ways', 'to', 'upgrade', 'your', 'boring', 'walls', 'interior', 'design', 'hacks']","['26', 'diy', 'way', 'to', 'upgrade', 'your', 'boring', 'wall', 'interior', 'design', 'hack']",0,0,0.8333333333333334,50,0
24 COOL DIY IDEAS FOR THE BEST CAMPING EVER,24 cool diy ideas for the best camping ever,365,694,740555,2028,1,43,9,0,8,0,2,4.777777777777778,1,1,0.675,"['24', 'cool', 'diy', 'ideas', 'for', 'the', 'best', 'camping', 'ever']","['24', 'cool', 'diy', 'idea', 'for', 'the', 'best', 'camping', 'ever']",0,0,0.8888888888888888,33,0
"15 Miniature Barbie Dreamhouse DIYs || DIY Mini Toilet Paper, TV, and Chair",15 miniature barbie dreamhouse diys diy mini toilet paper tv and chair,365,526,1316356,3606,2,75,13,4,2,1,1,5.769230769230769,1,1,-0.0333333333333333,"['15', 'miniature', 'barbie', 'dreamhouse', 'diys', 'diy', 'mini', 'toilet', 'paper', 'tv', 'and', 'chair']","['15', 'miniature', 'barbie', 'dreamhouse', 'diys', 'diy', 'mini', 'toilet', 'paper', 'tv', 'and', 'chair']",0,0,0.15384615384615385,15,0
34 BRILLIANT SUMMER IDEAS YOU WILL FALL IN LOVE WITH,34 brilliant summer ideas you will fall in love with,365,1260,509892,1396,1,52,10,0,9,0,4,5.2,1,1,0.7,"['34', 'brilliant', 'summer', 'ideas', 'you', 'will', 'fall', 'in', 'love', 'with']","['34', 'brilliant', 'summer', 'idea', 'you', 'will', 'fall', 'in', 'love', 'with']",0,0,0.9,41,0
31 GENIUS LIFE HACKS THAT ACTUALLY WORK,31 genius life hacks that actually work,365,1080,586376,1606,1,39,7,0,6,0,1,5.571428571428571,1,1,0.0,"['31', 'genius', 'life', 'hacks', 'that', 'actually', 'work']","['31', 'genius', 'life', 'hack', 'that', 'actually', 'work']",0,0,0.8571428571428571,31,0
DIY GOLDEN CASE FOR AIRPODS || 5 COOL METAL CRAFTS,diy golden case for airpods 5 cool metal crafts,365,900,315980,865,0,50,10,2,8,0,1,5.0,1,0,0.3249999999999999,"['diy', 'golden', 'case', 'for', 'airpods', '5', 'cool', 'metal', 'crafts']","['diy', 'golden', 'case', 'for', 'airpods', '5', 'cool', 'metal', 'craft']",0,0,0.8,38,0
24 TASTY FOOD HACKS YOU CAN EASILY REPEAT,24 tasty food hacks you can easily repeat,365,900,485005,1328,1,41,8,0,7,0,2,5.125,1,1,0.4333333333333333,"['24', 'tasty', 'food', 'hacks', 'you', 'can', 'easily', 'repeat']","['24', 'tasty', 'food', 'hack', 'you', 'can', 'easily', 'repeat']",0,0,0.875,32,0
24 BEAUTY TRICKS YOU WISH YOU KNEW BEFORE,24 beauty tricks you wish you knew before,365,883,3550908,9728,3,41,8,0,7,0,3,5.125,1,1,0.0,"['24', 'beauty', 'tricks', 'you', 'wish', 'you', 'knew', 'before']","['24', 'beauty', 'trick', 'you', 'wish', 'you', 'knew', 'before']",0,0,0.875,32,0
RESTORATION OF VINTAGE TOY CAR || 18 CRAZY WAYS TO TRANSFORM ANYTHING,restoration of vintage toy car 18 crazy ways to transform anything,365,843,494014,1353,1,69,12,2,10,0,2,5.75,1,0,-0.6,"['restoration', 'of', 'vintage', 'toy', 'car', '18', 'crazy', 'ways', 'to', 'transform', 'anything']","['restoration', 'of', 'vintage', 'toy', 'car', '18', 'crazy', 'way', 'to', 'transform', 'anything']",0,0,0.8333333333333334,54,0
22 BRILLIANT DIYs FOR YOUR HOME AND GARDEN,22 brilliant diys for your home and garden,365,960,1037974,2843,2,42,8,0,6,0,3,5.25,1,1,0.9,"['22', 'brilliant', 'diys', 'for', 'your', 'home', 'and', 'garden']","['22', 'brilliant', 'diys', 'for', 'your', 'home', 'and', 'garden']",0,0,0.75,32,0
33 INGENIOUS IDEAS FOR YOUR JEANS,33 ingenious ideas for your jeans,365,1260,1667531,4568,2,33,6,0,5,0,2,5.5,1,1,0.5,"['33', 'ingenious', 'ideas', 'for', 'your', 'jeans']","['33', 'ingenious', 'idea', 'for', 'your', 'jean']",0,0,0.8333333333333334,26,0
30 INCREDIBLE GLUE GUN HACKS,30 incredible glue gun hacks,365,900,441018,1208,0,28,5,0,4,0,0,5.6,1,1,0.9,"['30', 'incredible', 'glue', 'gun', 'hacks']","['30', 'incredible', 'glue', 'gun', 'hack']",0,0,0.8,22,0
29 CRAZY WATER AND BALLOON EXPERIMENTS YOU CAN REPEAT AT HOME,29 crazy water and balloon experiments you can repeat at home,365,1020,292889,802,0,61,11,0,10,0,4,5.545454545454546,1,1,-0.6,"['29', 'crazy', 'water', 'and', 'balloon', 'experiments', 'you', 'can', 'repeat', 'at', 'home']","['29', 'crazy', 'water', 'and', 'balloon', 'experiment', 'you', 'can', 'repeat', 'at', 'home']",0,0,0.9090909090909091,49,0
20 CRAZY CHOCOLATE HACKS || DIY CHOCOLATE DECOR AND RECIPES,20 crazy chocolate hacks diy chocolate decor and recipes,365,817,918488,2516,1,59,10,2,8,0,1,5.9,1,1,-0.6,"['20', 'crazy', 'chocolate', 'hacks', 'diy', 'chocolate', 'decor', 'and', 'recipes']","['20', 'crazy', 'chocolate', 'hack', 'diy', 'chocolate', 'decor', 'and', 'recipe']",0,0,0.8,46,0
23 SMART TRAVEL HACKS FOR YOUR FUTURE TRIPS,23 smart travel hacks for your future trips,365,960,5835140,15986,4,43,8,0,7,0,2,5.375,1,1,0.1071428571428571,"['23', 'smart', 'travel', 'hacks', 'for', 'your', 'future', 'trips']","['23', 'smart', 'travel', 'hack', 'for', 'your', 'future', 'trip']",0,0,0.875,34,0
25 CRAZY COOKING IDEAS YOU HAVE TO TRY,25 crazy cooking ideas you have to try,365,960,2639075,7230,3,38,8,0,7,0,3,4.75,1,1,-0.6,"['25', 'crazy', 'cooking', 'ideas', 'you', 'have', 'to', 'try']","['25', 'crazy', 'cooking', 'idea', 'you', 'have', 'to', 'try']",0,0,0.875,29,0
